"cluster","tf","method","n_obs","n_pred","oob_r2","cv_r2","lodo_r2","null_metric","null_q95","p_perm","beats_null","imp_stability_spearman","imp_top5_jaccard"
"pDC","CREB3","rf",270,47,0.750214014733923,0.758577235160642,0.644582251445815,"oob_r2",-0.0327261295777847,0.0196078431372549,TRUE,0.86775876246274,0.785185185185185
"pDC","CREB3","lm",270,47,NA,0.752415623186464,0.634934502659365,"cv_r2",-0.194002445549895,0.0196078431372549,TRUE,NA,NA
"pDC","CREB3","ridge",270,47,NA,0.765778930046208,0.71015966188947,"cv_r2",-0.00383289502663802,0.0196078431372549,TRUE,NA,NA
"pDC","CREB3","spearman",270,47,NA,0.265685715464459,0.21583282071308,"cv_r2",0.00329547024433212,0.0196078431372549,TRUE,NA,NA
"pDC","IRF7","rf",270,47,0.788364526446577,0.759618214149173,0.558701773000678,"oob_r2",-0.0289309496229407,0.0196078431372549,TRUE,0.891476513516292,0.706878306878307
"pDC","IRF7","lm",270,47,NA,0.738800579328863,0.576364432352184,"cv_r2",-0.179962987735913,0.0196078431372549,TRUE,NA,NA
"pDC","IRF7","ridge",270,47,NA,0.75788056589094,0.649209626395254,"cv_r2",-0.0021892448916601,0.0196078431372549,TRUE,NA,NA
"pDC","IRF7","spearman",270,47,NA,0.408368949809708,0.305066824307013,"cv_r2",-0.00524873960181155,0.0196078431372549,TRUE,NA,NA
"pDC","FOXP1","rf",270,47,0.715103283538508,0.728874262603335,0.55948261954776,"oob_r2",-0.0377797497338787,0.0196078431372549,TRUE,0.807798848802549,0.643386243386243
"pDC","FOXP1","lm",270,47,NA,0.700388894877383,0.577237958797749,"cv_r2",-0.154866366544359,0.0196078431372549,TRUE,NA,NA
"pDC","FOXP1","ridge",270,47,NA,0.722733848021234,0.661099989123543,"cv_r2",-0.0024863413119158,0.0196078431372549,TRUE,NA,NA
"pDC","FOXP1","spearman",270,47,NA,0.272920815780642,0.228818951842411,"cv_r2",0.00215026481595652,0.0196078431372549,TRUE,NA,NA
"pDC","NFE2","rf",270,47,0.810054502177457,0.78236459358659,0.651297350012355,"oob_r2",-0.0412030656034132,0.0196078431372549,TRUE,0.88655822797821,0.711111111111111
"pDC","NFE2","lm",270,47,NA,0.715408784102248,0.538921623140502,"cv_r2",-0.177296843512552,0.0196078431372549,TRUE,NA,NA
"pDC","NFE2","ridge",270,47,NA,0.737563983370712,0.62653801719255,"cv_r2",0.000646361697437715,0.0196078431372549,TRUE,NA,NA
"pDC","NFE2","spearman",270,47,NA,0.259578040732934,0.263283503053394,"cv_r2",-0.00542693743977814,0.0196078431372549,TRUE,NA,NA
"pDC","HOXB4","rf",270,47,0.609280272294048,0.617302453702028,0.107045868292876,"oob_r2",-0.0320495448747018,0.0196078431372549,TRUE,0.776582896495015,0.711111111111111
"pDC","HOXB4","lm",270,47,NA,0.533633401305566,-0.0325644266716767,"cv_r2",-0.200351079302141,0.0196078431372549,TRUE,NA,NA
"pDC","HOXB4","ridge",270,47,NA,0.568398123436339,0.155727397415306,"cv_r2",-0.000547399917127423,0.0196078431372549,TRUE,NA,NA
"pDC","HOXB4","spearman",270,47,NA,0.27690408896338,-0.0245387947011115,"cv_r2",-0.000953734853074519,0.0196078431372549,TRUE,NA,NA
"pDC","MYBL1","rf",270,47,0.668171738901831,0.686214874316924,0.258310347548025,"oob_r2",-0.0220581206640471,0.0196078431372549,TRUE,0.776603453592353,0.77037037037037
"pDC","MYBL1","lm",270,47,NA,0.667555097144466,0.399142558160114,"cv_r2",-0.182523339688006,0.0196078431372549,TRUE,NA,NA
"pDC","MYBL1","ridge",270,47,NA,0.724780108185761,0.506947503869285,"cv_r2",-0.00142766358488697,0.0196078431372549,TRUE,NA,NA
"pDC","MYBL1","spearman",270,47,NA,0.367901905222462,0.138042585927022,"cv_r2",0.0170520136980428,0.0196078431372549,TRUE,NA,NA
"pDC","CUX1","rf",270,47,0.695856827923481,0.671514873195384,0.440971474354696,"oob_r2",-0.0290868510197169,0.0196078431372549,TRUE,0.784936786925686,0.717460317460317
"pDC","CUX1","lm",270,47,NA,0.6206100476672,0.329667095983365,"cv_r2",-0.198654134812674,0.0196078431372549,TRUE,NA,NA
"pDC","CUX1","ridge",270,47,NA,0.677834689750671,0.486293660787982,"cv_r2",-0.00173557644894077,0.0196078431372549,TRUE,NA,NA
"pDC","CUX1","spearman",270,47,NA,0.349385569177066,0.313008695540553,"cv_r2",0.00268364641629117,0.0196078431372549,TRUE,NA,NA
"pDC","HIVEP1","rf",270,47,0.76510302133696,0.741779850639646,0.517730072280004,"oob_r2",-0.019765198327442,0.0196078431372549,TRUE,0.814030218933087,1
"pDC","HIVEP1","lm",270,47,NA,0.771657584310981,0.56732525202814,"cv_r2",-0.202269908384983,0.0196078431372549,TRUE,NA,NA
"pDC","HIVEP1","ridge",270,47,NA,0.795325864903637,0.628823968140724,"cv_r2",-0.000961024410847593,0.0196078431372549,TRUE,NA,NA
"pDC","HIVEP1","spearman",270,47,NA,0.486378407858596,0.223363327385693,"cv_r2",0.00440945248917826,0.0196078431372549,TRUE,NA,NA
"pDC","XBP1","rf",270,47,0.779716464154766,0.785492076130303,0.657392076064587,"oob_r2",-0.0389249618052532,0.0196078431372549,TRUE,0.896037619488128,0.740740740740741
"pDC","XBP1","lm",270,47,NA,0.751248452181225,0.681433106952054,"cv_r2",-0.163767514652338,0.0196078431372549,TRUE,NA,NA
"pDC","XBP1","ridge",270,47,NA,0.77199408264531,0.726414478874515,"cv_r2",-0.00225112011551391,0.0196078431372549,TRUE,NA,NA
"pDC","XBP1","spearman",270,47,NA,0.185835330100859,0.141353425327546,"cv_r2",-0.00649279134958684,0.0196078431372549,TRUE,NA,NA
