"dataset","cluster","tf","n_pred","rho_100_vs_1000","rho_100_vs_100","top5_jac_100_1000","top5_jac_100_100","top10_jac_100_1000","top1_same_100_1000"
"severity","NK","MAZ",74,0.907708256201407,0.837067752684191,1,1,0.818181818181818,TRUE
"severity","NK","NR4A2",74,0.912417623102554,0.858541281007034,1,1,0.818181818181818,TRUE
"severity","NK","ZBTB1",74,0.924442798963347,0.8253091447612,1,0.666666666666667,0.818181818181818,TRUE
"severity","NK","BACH2",74,0.926012587930396,0.843258052573121,1,0.666666666666667,0.818181818181818,TRUE
"severity","NK","FOSL2",74,0.948611625323954,0.910255460940392,1,1,0.818181818181818,TRUE
"severity","NK","ZNF683",74,0.904183635690485,0.836445760829322,1,1,1,TRUE
"severity","NK","JUN",74,0.9310181414291,0.865945945945946,1,1,0.818181818181818,TRUE
"severity","NK","NFATC2",74,0.932025175860792,0.851877082562014,1,1,1,TRUE
"severity","NK","BCLAF1",74,0.885109218807849,0.802917437985931,1,1,0.818181818181818,TRUE
"severity","NK","POLR2A",74,0.932972972972973,0.847463902258423,1,1,1,TRUE
"severity","NK","FOSB",74,0.906316179192891,0.780762680488708,1,1,1,TRUE
"severity","NK","MECP2",74,0.911025546094039,0.766219918548686,1,1,0.818181818181818,TRUE
"severity","NK","IRF4",74,0.920266567937801,0.870033320992225,1,0.666666666666667,0.818181818181818,TRUE
"severity","NK","PRDM1",74,0.90122176971492,0.852410218437616,1,1,1,TRUE
"severity","NK","MAFF",74,0.922873009996298,0.833483894853758,1,0.666666666666667,1,TRUE
"severity","NK","ETS1",74,0.906197704553869,0.825664568678267,1,1,0.818181818181818,TRUE
"severity","NK","MXI1",74,0.896068122917438,0.778126619770455,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","NK","SMC3",74,0.92619029988893,0.851492039985191,1,1,0.818181818181818,TRUE
"severity","NK","NR3C1",74,0.905871899296557,0.845686782673084,0.666666666666667,1,1,TRUE
"severity","NK","KLF7",74,0.903176601258793,0.807863754165124,1,1,0.818181818181818,TRUE
"severity","NK","BCL11B",74,0.940081451314328,0.868463532025176,0.666666666666667,1,1,TRUE
"severity","NK","BDP1",74,0.913868937430581,0.860022213994817,1,1,1,TRUE
"severity","NK","KLF3",74,0.921717882265827,0.854394668641244,1,1,0.818181818181818,TRUE
"severity","NK","MEF2C",74,0.888604220659015,0.785205479452055,1,1,1,TRUE
"severity","NK","CEBPB",74,0.928826360607182,0.808189559422436,1,1,1,TRUE
"severity","CD14_Mono","MEF2C",116,0.942767077999462,0.895321569984239,1,1,1,TRUE
"severity","CD14_Mono","BHLHE40",116,0.911797947180256,0.865282743243763,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD14_Mono","BCL11A",116,0.923069234613463,0.881267058778303,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD14_Mono","FOSB",116,0.944750701572291,0.855941260139161,0.666666666666667,1,0.666666666666667,TRUE
"severity","CD14_Mono","ZBTB7A",116,0.918202437242917,0.847099527159497,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","EGR1",116,0.931465036712413,0.864698420020759,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","GATA1",116,0.910260254488141,0.820558951293584,1,1,0.818181818181818,FALSE
"severity","CD14_Mono","KLF2",116,0.915188559566371,0.85725598739092,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","NR4A1",116,0.906977280590474,0.822803982624073,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","ZNF281",116,0.926544420097644,0.835520701187868,1,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","NR4A2",116,0.907300196055818,0.833736977665014,1,1,1,TRUE
"severity","CD14_Mono","HES1",116,0.94447391688771,0.893983777342098,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","BATF3",116,0.929573674701111,0.839872371506554,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD14_Mono","ETS2",116,0.920432091646484,0.863929573674701,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","NR4A3",116,0.917464344750702,0.885772498366202,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","ATF5",116,0.915772882789374,0.841663783492869,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","IRF4",116,0.909145427286357,0.799546380655826,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","RUNX1",116,0.907569292276938,0.865851689539845,1,1,1,FALSE
"severity","CD14_Mono","KLF10",116,0.923638180909545,0.884434705724061,1,1,1,TRUE
"severity","CD14_Mono","BCLAF1",116,0.945919348018298,0.894437396686272,1,1,1,TRUE
"severity","CD14_Mono","HES4",116,0.907346326836582,0.859331872525276,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","PTEN",116,0.898373889978088,0.787790720024603,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","RORA",116,0.937884903701995,0.862937761888287,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","RUNX3",116,0.943951101372391,0.871041402375735,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","NFKB2",116,0.949555991235152,0.853058086341445,0.666666666666667,1,0.818181818181818,TRUE
"severity","CD14_Mono","MYBL1",116,0.93142659439511,0.871579594817976,1,1,1,TRUE
"severity","CD14_Mono","XBP1",116,0.910306385268904,0.80026909622112,1,1,0.818181818181818,FALSE
"severity","CD14_Mono","CEBPZ",116,0.900572790527813,0.846261484642294,1,1,1,FALSE
"severity","CD14_Mono","TCF7",116,0.940006919617114,0.838042517202937,0.666666666666667,0.666666666666667,0.666666666666667,TRUE
"severity","CD14_Mono","BHLHE41",116,0.928020605082074,0.849121593049629,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","ZFY",116,0.94526582862415,0.873932264636912,0.666666666666667,1,0.818181818181818,TRUE
"severity","CD14_Mono","BCL11B",116,0.954115250067274,0.887994464306308,1,1,1,TRUE
"severity","CD14_Mono","LEF1",116,0.938530734632684,0.870903010033445,0.666666666666667,0.666666666666667,1,FALSE
"severity","CD14_Mono","DDIT3",116,0.905800945681006,0.874931764886787,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","BPTF",116,0.922200438242417,0.822573328720255,1,0.666666666666667,1,TRUE
"severity","CD14_Mono","IKZF3",116,0.901218621458502,0.800345980855726,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","AHR",116,0.863037711913274,0.67283281436205,1,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","SPIC",116,0.930273324876024,0.868827124899089,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","NFAT5",116,0.925444969822781,0.825794794910237,1,1,0.666666666666667,TRUE
"severity","CD14_Mono","BACH1",116,0.95978164763772,0.911398147080306,1,0.666666666666667,1,FALSE
"severity","CD14_Mono","IKZF2",116,0.947918348518049,0.854895629108523,1,1,1,TRUE
"severity","CD14_Mono","ZFHX3",116,0.954076807749971,0.888586475992773,1,1,1,TRUE
"severity","CD14_Mono","ZBTB16",116,0.921646868873256,0.864921385461116,0.666666666666667,0.666666666666667,0.666666666666667,TRUE
"severity","CD14_Mono","OLIG1",116,0.912413024257102,0.804828355053243,0.666666666666667,1,0.818181818181818,TRUE
"severity","CD14_Mono","HLX",116,0.935739822396494,0.867497020720409,1,0.666666666666667,1,TRUE
"severity","CD14_Mono","ZNF331",116,0.943351401222466,0.87909122361896,1,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","IKZF1",116,0.917102986968054,0.884134855649098,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","NFIL3",116,0.947964479298812,0.916972283089225,1,1,1,TRUE
"severity","CD14_Mono","TP73",116,0.945450351747203,0.875216238034829,1,1,1,TRUE
"severity","CD14_Mono","SP100",116,0.933141121746819,0.903494406642832,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","MYBL2",116,0.943489793564756,0.853557836466382,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","ATF4",116,0.940860339061239,0.871325875523777,1,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","ZNF165",116,0.918302387267904,0.817629646715104,1,1,1,TRUE
"severity","CD14_Mono","KLF3",116,0.906831199784723,0.828593395609887,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","ENO1",116,0.938461538461539,0.842978510744628,1,1,0.538461538461538,TRUE
"severity","CD14_Mono","CEBPD",116,0.9177180640449,0.840964133317956,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","BDP1",116,0.936900780379041,0.832414561949794,1,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","ID2",116,0.923153807711529,0.881782185830162,1,1,1,TRUE
"severity","CD14_Mono","SPIB",116,0.92596009687464,0.877714988659516,1,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","ID1",116,0.94794141390843,0.890523968784838,1,1,1,TRUE
"severity","CD14_Mono","HIF1A",116,0.921523853457886,0.862830123399839,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","ID3",116,0.93794641140968,0.850267174105255,1,1,1,FALSE
"severity","CD14_Mono","KLF9",116,0.956106562103563,0.907661553838465,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","ITGB2",116,0.951708761004113,0.894183677392073,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD14_Mono","PPARGC1A",116,0.930350209510629,0.841048706416023,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","GATA3",116,0.950048052896629,0.894214431245915,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","RFX2",116,0.940575865913197,0.906377580440549,1,1,1,TRUE
"severity","CD14_Mono","FOXP1",116,0.903678929765886,0.742159689386076,1,0.666666666666667,1,TRUE
"severity","CD14_Mono","KLF7",116,0.951839464882943,0.864152539115058,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","OSR2",116,0.919916964594626,0.830730788451928,0.666666666666667,0.666666666666667,1,FALSE
"severity","CD14_Mono","MAF",116,0.941990543189943,0.886133856148849,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","CEBPB",116,0.920824203282974,0.890793065005959,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","SPI1",116,0.950670818436935,0.894129858147849,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","PRDM1",116,0.940537423595894,0.895921270134164,1,1,1,FALSE
"severity","CD14_Mono","TCF4",116,0.943851151347403,0.872256179602506,1,1,0.818181818181818,FALSE
"severity","CD14_Mono","HOXB2",116,0.935478414638835,0.828139776265713,1,1,1,TRUE
"severity","CD14_Mono","IRF8",116,0.924014915619114,0.850805366547496,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","MAFB",116,0.914957905662553,0.832768231268981,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","REL",116,0.926644370122631,0.880413639334179,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","CREB5",116,0.939299580978741,0.849283050782301,1,1,1,TRUE
"severity","CD14_Mono","HMGN3",116,0.937623495944335,0.910829200784223,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","BCL6",116,0.913835389997309,0.836935378464614,1,1,1,TRUE
"severity","CD14_Mono","KLF5",116,0.926259946949602,0.862215046322992,1,1,0.666666666666667,TRUE
"severity","CD14_Mono","ESR1",116,0.930688501902895,0.843685849383001,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","ETS1",116,0.928874024526198,0.908138238573021,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","MAFF",116,0.937039172721332,0.847391688770999,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","TCF7L2",116,0.945112059354938,0.900649675162419,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","EGR3",116,0.907354015300042,0.852158536116557,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","KLF4",116,0.952654442009764,0.891461961327029,1,1,1,TRUE
"severity","CD14_Mono","NFE2",116,0.907953715449967,0.834021450813055,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD14_Mono","MAX",116,0.921923653557836,0.853842309614424,1,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","ELF1",116,0.898496905393457,0.81012570637758,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","TAL1",116,0.891800253719294,0.815507630799985,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","KLF13",116,0.915726752008611,0.887525468035213,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","MBD2",116,0.90839195786722,0.791934801829854,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","POU2F2",116,0.940537423595894,0.871002960058432,1,1,0.666666666666667,TRUE
"severity","CD14_Mono","IRF9",116,0.885841694537347,0.816545573367163,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","ATF3",116,0.918279321877523,0.797662707107984,1,1,1,TRUE
"severity","CD14_Mono","GATA2",116,0.920093799254219,0.793641640718103,1,1,0.818181818181818,TRUE
"severity","CD14_Mono","EGR2",116,0.93315649867374,0.850297927959097,1,1,1,TRUE
"severity","CD14_Mono","IRF1",116,0.933333333333333,0.87550071118287,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","JUND",116,0.891231307423211,0.81703763502864,1,1,1,TRUE
"severity","CD14_Mono","IRF7",116,0.885057471264368,0.789013185714835,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD14_Mono","STAT2",116,0.886518279321878,0.791442740168377,1,1,1,TRUE
"severity","CD14_Mono","STAT1",116,0.917402837043017,0.773259524084112,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
