"cluster","tf","ntree","oob_r2","imp_stability_spearman","imp_top5_jaccard"
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","HIVEP3",100,0.915159778772333,0.897770485826269,0.762962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","HIVEP3",500,0.918273329915357,0.97388810760837,0.844444444444444
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","HIVEP3",1000,0.918412520577962,0.987180944568147,0.822222222222222
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ID1",100,0.906173522639022,0.891117231141841,0.819047619047619
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ID1",500,0.909908243129332,0.975240829719911,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ID1",1000,0.909654594538183,0.988213797413961,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MLXIP",100,0.905043593606204,0.872387723478782,0.681481481481481
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MLXIP",500,0.908665546615473,0.967944711381955,0.681481481481481
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MLXIP",1000,0.909820893446563,0.982167793012748,0.692063492063492
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","NR4A2",100,0.869611777078896,0.885714611247835,0.777777777777778
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","NR4A2",500,0.872693519932077,0.970283474614894,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","NR4A2",1000,0.873564670869057,0.98404045730953,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MXI1",100,0.946415765445341,0.872201518288475,0.785185185185185
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MXI1",500,0.948794102947139,0.966249267549513,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MXI1",1000,0.949498250688888,0.982973879187989,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","LMO2",100,0.924690202283053,0.880551193405992,0.844444444444444
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","LMO2",500,0.929089128164824,0.972919775512064,0.822222222222222
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","LMO2",1000,0.929959024460888,0.985415380809146,0.814814814814815
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","XBP1",100,0.95071218949901,0.881216714194565,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","XBP1",500,0.952452515338287,0.968889279529148,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","XBP1",1000,0.952385428618329,0.98414247952394,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MNT",100,0.915298434982896,0.865635962342279,0.8
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MNT",500,0.918693429964401,0.963520319804159,0.844444444444444
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MNT",1000,0.918763829109401,0.982200216154277,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ATF4",100,0.893513153351851,0.871561584436892,0.82962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ATF4",500,0.898034389132459,0.968288735237053,0.881481481481481
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ATF4",1000,0.897706981360473,0.984086617966847,0.881481481481481
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","IKZF1",100,0.921946652132223,0.885062567548211,0.762962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","IKZF1",500,0.925807694260725,0.969127114340404,0.881481481481481
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","IKZF1",1000,0.926343713034035,0.982539161686003,0.874074074074074
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CEBPZ",100,0.914710651359266,0.883811021263851,0.82962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CEBPZ",500,0.917994823855809,0.969233694024506,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CEBPZ",1000,0.91867153368157,0.981621091969738,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","RUNX1",100,0.907631783957026,0.871028620909671,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","RUNX1",500,0.910572549797543,0.965992226258838,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","RUNX1",1000,0.91096012600403,0.981719077568134,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","HLX",100,0.935764517243055,0.859787426592184,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","HLX",500,0.940367903530459,0.966367891974947,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","HLX",1000,0.940622714817253,0.98221694857872,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOSL2",100,0.923497754046087,0.88996822792557,0.822222222222222
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOSL2",500,0.925006417307319,0.973070367332057,0.822222222222222
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOSL2",1000,0.925944180162783,0.985232170527494,0.881481481481482
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","GTF2I",100,0.900635689801723,0.883181634699272,0.874074074074074
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","GTF2I",500,0.905105422650685,0.973264906181231,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","GTF2I",1000,0.904938406877826,0.986476034220087,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BATF",100,0.924030778492725,0.859425693711994,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BATF",500,0.928265091153333,0.958033972681224,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BATF",1000,0.928539723740808,0.978479823430603,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ARID3A",100,0.9448213331833,0.894490409781632,0.82962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ARID3A",500,0.946232367682172,0.971051408258135,0.822222222222222
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ARID3A",1000,0.946855741736532,0.983745393700275,0.844444444444444
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ID3",100,0.901413658065781,0.899941403961092,0.716402116402116
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ID3",500,0.90460286027515,0.974532012969257,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ID3",1000,0.905824499574709,0.98615583942081,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","EGR3",100,0.912480462952634,0.895938968970142,0.71005291005291
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","EGR3",500,0.915344118112042,0.976686263786346,0.881481481481481
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","EGR3",1000,0.916023700242291,0.986959777074625,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF11",100,0.91958819715134,0.88661334427126,0.704761904761905
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF11",500,0.924054765519678,0.968990390249619,0.82962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF11",1000,0.924745434064055,0.984084339232001,0.814814814814815
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","POU2F2",100,0.918877370502678,0.89428844876753,0.874074074074074
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","POU2F2",500,0.922662606933689,0.973148039636965,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","POU2F2",1000,0.92324534817656,0.98718511139758,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","JDP2",100,0.92479988557017,0.888244592887743,0.874074074074074
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","JDP2",500,0.928163900181001,0.973300063804576,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","JDP2",1000,0.929339094524249,0.984943226948969,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXN2",100,0.931149150193115,0.863330468638098,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXN2",500,0.932588525922887,0.966377918408271,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXN2",1000,0.932688075976541,0.982838522338112,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ETV7",100,0.918887755008321,0.889230568902431,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ETV7",500,0.922729353580017,0.97479641131815,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ETV7",1000,0.923458265649093,0.987162910009505,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MAFB",100,0.916370427789851,0.889450955115434,0.82962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MAFB",500,0.92058237012495,0.972331145747881,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MAFB",1000,0.921069419982227,0.986133182285766,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXP1",100,0.932977921810317,0.879452452569762,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXP1",500,0.935195082887621,0.969011094183366,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXP1",1000,0.935734684566001,0.984042084977278,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXN3",100,0.925057312767605,0.878334179720562,0.881481481481481
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXN3",500,0.927802327882312,0.971657486620571,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXN3",1000,0.927575660339953,0.984696472518458,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","TCF4",100,0.906391432157027,0.882765993463286,0.682539682539683
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","TCF4",500,0.909546542089772,0.975502688907119,0.744973544973545
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","TCF4",1000,0.910226373855836,0.985360365639283,0.785185185185185
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","THRA",100,0.926499103763979,0.873309439170801,0.82962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","THRA",500,0.929141555016967,0.968189903251429,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","THRA",1000,0.929671200361729,0.982236675911819,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BACH1",100,0.941166301063991,0.849814250556662,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BACH1",500,0.944430941314601,0.956053817206401,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BACH1",1000,0.944723437848537,0.975074872716382,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","NR3C1",100,0.900957825650852,0.873783806659114,0.881481481481481
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","NR3C1",500,0.907724111355706,0.96521615427686,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","NR3C1",1000,0.908049757913731,0.981282406864851,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","SMARCA5",100,0.933978068265063,0.883231376225634,0.762962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","SMARCA5",500,0.939190840501421,0.968252210372801,0.82962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","SMARCA5",1000,0.939515815433078,0.983514395093558,0.8
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","STAT3",100,0.939934791717257,0.884514303944164,0.785185185185185
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","STAT3",500,0.942182133220602,0.970385692149433,0.844444444444444
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","STAT3",1000,0.942715011611178,0.985680234905009,0.822222222222222
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","GATA1",100,0.9267680944604,0.885414664635337,0.816931216931217
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","GATA1",500,0.928469680764964,0.972232964829355,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","GATA1",1000,0.929625554581377,0.985994635207104,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CHD2",100,0.937708678310417,0.874922848548771,0.8
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CHD2",500,0.94002804215871,0.969082060497155,0.814814814814815
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CHD2",1000,0.940760461348458,0.983619672643463,0.844444444444444
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXO3",100,0.928404117069337,0.862278344206154,0.82962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXO3",500,0.932423485795084,0.966646939333568,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXO3",1000,0.933079902302219,0.982783311848119,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ZNF143",100,0.941532345238349,0.887562990741826,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ZNF143",500,0.944078031815155,0.972183679049963,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ZNF143",1000,0.944536995255414,0.984557730119666,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BCL11A",100,0.93411718095582,0.882436097764235,0.881481481481481
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BCL11A",500,0.936552314411071,0.96897092334336,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BCL11A",1000,0.936785959578071,0.984160514082581,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","STAT1",100,0.936167057252909,0.858016719403102,0.785185185185185
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","STAT1",500,0.940485033669623,0.962076643618891,0.881481481481482
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","STAT1",1000,0.940265938030182,0.979490865528601,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","IRF8",100,0.947453491264605,0.860770407698217,0.874074074074074
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","IRF8",500,0.950574449827378,0.960451645246559,0.874074074074074
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","IRF8",1000,0.950796993850247,0.978892860398193,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","IRF2",100,0.929794284343689,0.878967342474315,0.874074074074074
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","IRF2",500,0.929081070974183,0.968852559344766,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","IRF2",1000,0.930211426732599,0.982523210542078,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","STAT2",100,0.91469485467698,0.884855007357058,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","STAT2",500,0.917377977490631,0.970009440472935,1
